category;description;moisture;energy;protein;lipids;cholesterol;carbohydrate;dietary_fiber;ash;calcium;magnesium;manganese;phosphorus;iron;sodium;potassium;copper;zinc;retinol;re;era;thiamin;riboflavin;pyridoxine;niacin;vitamin_c
6;P· com osso, Assado(a);N/A;242;24,22;15,42;75;0;0;N/A;8;20;0;196;2,81;67;337;0,09;5,71;0;N/A;N/A;0,08;0,23;0,26;3,21;0
6;M˙sculo bovino, Cozido(a);N/A;199;36,12;5;90;0;0;N/A;4;26;0,02;226;3,32;45;334;0,12;4,56;0;N/A;N/A;0,07;0,25;0,28;3,81;0
6;M˙sculo bovino, Assado(a);N/A;199;36,12;5;90;0;0;N/A;4;26;0,02;226;3,32;45;334;0,12;4,56;0;N/A;N/A;0,07;0,25;0,28;3,81;0
6;M˙sculo bovino, Molho vermelho;N/A;164;29,16;4,04;72;1,08;0,3;N/A;5,8;24;0,04;186;2,86;140,8;333,4;0,12;3,69;0;N/A;N/A;0,06;0,21;0,24;3,24;1,4
6;M˙sculo bovino, Ensopado;N/A;221,66;36,12;7,56;90;0;0;N/A;4;26;0,02;226;3,32;45;334;0,12;4,56;0;N/A;N/A;0,07;0,25;0,28;3,81;0
6;M˙sculo bovino, Sopa;N/A;63,94;3,81;1,81;7,86;7,73;0,39;N/A;6,63;7,03;0,05;39,86;0,65;364,01;125,68;0,05;0,68;0;N/A;N/A;0,05;0,06;0,07;1,28;1,57
6;Chambaril, Cozido(a);N/A;242;24,22;15,42;75;0;0;N/A;8;20;0;196;2,81;67;337;0,09;5,71;0;N/A;N/A;0,08;0,23;0,26;3,21;0
6;Chambaril, Assado(a);N/A;242;24,22;15,42;75;0;0;N/A;8;20;0;196;2,81;67;337;0,09;5,71;0;N/A;N/A;0,08;0,23;0,26;3,21;0
6;Chambaril, Refogado(a);N/A;264,66;24,22;17,98;75;0;0;N/A;8;20;0;196;2,81;67;337;0,09;5,71;0;N/A;N/A;0,08;0,23;0,26;3,21;0
6;Carne marica bovina, Cozido(a);N/A;199;36,12;5;90;0;0;N/A;4;26;0,02;226;3,32;45;334;0,12;4,56;0;N/A;N/A;0,07;0,25;0,28;3,81;0
6;Carne marica bovina, Frito(a);N/A;221,66;36,12;7,56;90;0;0;N/A;4;26;0,02;226;3,32;45;334;0,12;4,56;0;N/A;N/A;0,07;0,25;0,28;3,81;0
6;Carne marica bovina, Refogado(a);N/A;221,66;36,12;7,56;90;0;0;N/A;4;26;0,02;226;3,32;45;334;0,12;4,56;0;N/A;N/A;0,07;0,25;0,28;3,81;0
6;Vazio (carne bovina), Cozido(a);N/A;204;30,67;9;58;0;0;N/A;7;20;0,01;193;2,53;41;252;0,07;5,2;0;N/A;N/A;0,07;0,16;0,4;5,36;0
6;Vazio (carne bovina), Grelhado(a)/brasa/churrasco;N/A;204;30,67;9;58;0;0;N/A;7;20;0,01;193;2,53;41;252;0,07;5,2;0;N/A;N/A;0,07;0,16;0,4;5,36;0
6;Vazio (carne bovina), Frito(a);N/A;226,66;30,67;11,56;58;0;0;N/A;7;20;0,01;193;2,53;41;252;0,07;5,2;0;N/A;N/A;0,07;0,16;0,4;5,36;0
6;Peito bovino, Cozido(a);N/A;204;30,67;9;58;0;0;N/A;7;20;0,01;193;2,53;41;252;0,07;5,2;0;N/A;N/A;0,07;0,16;0,4;5,36;0
6;Peito bovino, Frito(a);N/A;226,66;30,67;11,56;58;0;0;N/A;7;20;0,01;193;2,53;41;252;0,07;5,2;0;N/A;N/A;0,07;0,16;0,4;5,36;0
6;Fraldinha (capa de filÈ), Cozido(a);N/A;199;36,12;5;90;0;0;N/A;4;26;0,02;226;3,32;45;334;0,12;4,56;0;N/A;N/A;0,07;0,25;0,28;3,81;0
6;Fraldinha (capa de filÈ), Grelhado(a)/brasa/churrasco;N/A;199;36,12;5;90;0;0;N/A;4;26;0,02;226;3,32;45;334;0,12;4,56;0;N/A;N/A;0,07;0,25;0,28;3,81;0
6;Fraldinha (capa de filÈ), Assado(a);N/A;199;36,12;5;90;0;0;N/A;4;26;0,02;226;3,32;45;334;0,12;4,56;0;N/A;N/A;0,07;0,25;0,28;3,81;0
6;Fraldinha (capa de filÈ), Frito(a);N/A;221,66;36,12;7,56;90;0;0;N/A;4;26;0,02;226;3,32;45;334;0,12;4,56;0;N/A;N/A;0,07;0,25;0,28;3,81;0
6;Aba de filÈ , Cru(a);N/A;242;24,22;15,42;75;0;0;N/A;8;20;0;196;2,81;67;337;0,09;5,71;0;N/A;N/A;0,08;0,23;0,26;3,21;0
6;Aba de filÈ , Grelhado(a)/brasa/churrasco;N/A;242;24,22;15,42;75;0;0;N/A;8;20;0;196;2,81;67;337;0,09;5,71;0;N/A;N/A;0,08;0,23;0,26;3,21;0
6;Aba de filÈ , Frito(a);N/A;264,66;24,22;17,98;75;0;0;N/A;8;20;0;196;2,81;67;337;0,09;5,71;0;N/A;N/A;0,08;0,23;0,26;3,21;0
6;Costela bovina, Cozido(a);N/A;365;22,6;29,79;84;0;0;N/A;11;20;0,01;176;2,35;64;302;0,08;5,4;0;N/A;N/A;0,07;0,17;0,23;3,43;0
6;Costela bovina, Assado(a);N/A;365;22,6;29,79;84;0;0;N/A;11;20;0,01;176;2,35;64;302;0,08;5,4;0;N/A;N/A;0,07;0,17;0,23;3,43;0
6;Costela bovina, Refogado(a);N/A;365;22,6;29,79;84;0;0;N/A;11;20;0,01;176;2,35;64;302;0,08;5,4;0;N/A;N/A;0,07;0,17;0,23;3,43;0
6;Costela bovina, Ensopado;N/A;365;22,6;29,79;84;0;0;N/A;11;20;0,01;176;2,35;64;302;0,08;5,4;0;N/A;N/A;0,07;0,17;0,23;3,43;0
6;JacarÈ (carne bovina de segunda c/ osso), Cozido(a);N/A;365;22,6;29,79;84;0;0;N/A;11;20;0,01;176;2,35;64;302;0,08;5,4;0;N/A;N/A;0,07;0,17;0,23;3,43;0
6;JacarÈ (carne bovina de segunda c/ osso), Assado(a);N/A;365;22,6;29,79;84;0;0;N/A;11;20;0,01;176;2,35;64;302;0,08;5,4;0;N/A;N/A;0,07;0,17;0,23;3,43;0
6;JacarÈ (carne bovina de segunda c/ osso), Frito(a);N/A;365;22,6;29,79;84;0;0;N/A;11;20;0,01;176;2,35;64;302;0,08;5,4;0;N/A;N/A;0,07;0,17;0,23;3,43;0
6;FilÈ de segunda, Grelhado(a)/brasa/churrasco;N/A;242;24,22;15,42;75;0;0;N/A;8;20;0;196;2,81;67;337;0,09;5,71;0;N/A;N/A;0,08;0,23;0,26;3,21;0
6;FilÈ de segunda, Assado(a);N/A;242;24,22;15,42;75;0;0;N/A;8;20;0;196;2,81;67;337;0,09;5,71;0;N/A;N/A;0,08;0,23;0,26;3,21;0
6;FilÈ de segunda, Frito(a);N/A;264,66;24,22;17,98;75;0;0;N/A;8;20;0;196;2,81;67;337;0,09;5,71;0;N/A;N/A;0,08;0,23;0,26;3,21;0
6;FilÈ de segunda, Empanado(a)/a milanesa;N/A;280,84;24,68;18,03;75;3,39;0,14;N/A;8,67;20,98;0,03;200,8;3,02;67,09;341,76;0,1;5,74;0;N/A;N/A;0,12;0,25;0,26;3,47;0
6;FilÈ de segunda, Ao alho e oleo;N/A;264,66;24,22;17,98;75;0;0;N/A;8;20;0;196;2,81;67;337;0,09;5,71;0;N/A;N/A;0,08;0,23;0,26;3,21;0
6;VÌscera bovina , Cozido(a);N/A;191;29,08;5,26;396;5,13;0;N/A;6;21;0,36;497;6,54;79;352;14,28;5,3;9428;N/A;N/A;0,19;3,43;1,02;17,53;1,9
6;VÌscera bovina , Frito(a);N/A;213,66;29,08;7,82;396;5,13;0;N/A;6;21;0,36;497;6,54;79;352;14,28;5,3;9428;N/A;N/A;0,19;3,43;1,02;17,53;1,9
6;Panelada (vÌsceras bovinas n„o especificadas), Cozido(a);N/A;100,04;13,98;2,96;265,68;4,18;0,62;N/A;15,87;15,95;0,22;195,69;5,19;340,84;224,91;0,25;2,2;1539,87;N/A;N/A;0,14;0,81;0,39;4,9;34,22
6;Panelada (vÌsceras bovinas n„o especificadas), Ensopado;N/A;100,04;13,98;2,96;265,68;4,18;0,62;N/A;15,87;15,95;0,22;195,69;5,19;340,84;224,91;0,25;2,2;1539,87;N/A;N/A;0,14;0,81;0,39;4,9;34,22
6;Cora¡„o bovino, Cozido(a);N/A;165;28,48;4,73;212;0,15;0;N/A;5;21;0,03;254;6,38;59;219;0,56;2,87;0;N/A;N/A;0,1;1,21;0,25;6,68;0
6;Cora¡„o bovino, Grelhado(a)/brasa/churrasco;N/A;165;28,48;4,73;212;0,15;0;N/A;5;21;0,03;254;6,38;59;219;0,56;2,87;0;N/A;N/A;0,1;1,21;0,25;6,68;0
6;Cora¡„o bovino, Assado(a);N/A;165;28,48;4,73;212;0,15;0;N/A;5;21;0,03;254;6,38;59;219;0,56;2,87;0;N/A;N/A;0,1;1,21;0,25;6,68;0
6;Cora¡„o bovino, Frito(a);N/A;187,66;28,48;7,29;212;0,15;0;N/A;5;21;0,03;254;6,38;59;219;0,56;2,87;0;N/A;N/A;0,1;1,21;0,25;6,68;0
6;Rim de boi , Cozido(a);N/A;158;27,27;4,65;716;0;0;N/A;19;12;0,19;304;5,8;94;135;0,56;2,84;0;N/A;N/A;0,16;2,97;0,39;3,92;0
6;Bofe bovino, Assado(a);N/A;158;27,27;4,65;716;0;0;N/A;19;12;0,19;304;5,8;94;135;0,56;2,84;0;N/A;N/A;0,16;2,97;0,39;3,92;0
6;Bofe bovino, Frito(a);N/A;180,66;27,27;7,21;716;0;0;N/A;19;12;0,19;304;5,8;94;135;0,56;2,84;0;N/A;N/A;0,16;2,97;0,39;3,92;0
6;Bofe bovino, Refogado(a);N/A;180,66;27,27;7,21;716;0;0;N/A;19;12;0,19;304;5,8;94;135;0,56;2,84;0;N/A;N/A;0,16;2,97;0,39;3,92;0
6;Miolo de boi, Cozido(a);N/A;151;11,67;10,53;3100;1,48;0;N/A;9;12;0,03;335;2,3;108;244;0,23;1,09;0;N/A;N/A;0,07;0,22;0,14;3,62;10,5
6;Tripa bovina, Cozido(a);N/A;94;11,71;4,05;157;1,99;0;N/A;81;15;0,1;66;0,66;68;42;0;1,71;0;N/A;N/A;0;0,03;0;0,46;0
6;Tripa bovina, Grelhado(a)/brasa/churrasco;N/A;94;11,71;4,05;157;1,99;0;N/A;81;15;0,1;66;0,66;68;42;0;1,71;0;N/A;N/A;0;0,03;0;0,46;0
6;Tripa bovina, Assado(a);N/A;94;11,71;4,05;157;1,99;0;N/A;81;15;0,1;66;0,66;68;42;0;1,71;0;N/A;N/A;0;0,03;0;0,46;0
6;Tripa bovina, Frito(a);N/A;116,66;11,71;6,61;157;1,99;0;N/A;81;15;0,1;66;0,66;68;42;0;1,71;0;N/A;N/A;0;0,03;0;0,46;0
6;Dobradinha fresca, Cozido(a);N/A;94;11,71;4,05;157;1,99;0;N/A;81;15;0,1;66;0,66;68;42;0;1,71;0;N/A;N/A;0;0,03;0;0,46;0
6;Dobradinha fresca, Assado(a);N/A;94;11,71;4,05;157;1,99;0;N/A;81;15;0,1;66;0,66;68;42;0;1,71;0;N/A;N/A;0;0,03;0;0,46;0
6;Dobradinha fresca, Molho vermelho;N/A;80;9,63;3,28;125,6;2,67;0,3;N/A;67,4;15,2;0,1;58;0,73;159,2;99,8;0,02;1,41;0;N/A;N/A;0,01;0,03;0,02;0,56;1,4
6;Dobradinha fresca, Ensopado;N/A;116,66;11,71;6,61;157;1,99;0;N/A;81;15;0,1;66;0,66;68;42;0;1,71;0;N/A;N/A;0;0,03;0;0,46;0
6;Dobradinha fresca, Nao se aplica;N/A;94;11,71;4,05;157;1,99;0;N/A;81;15;0,1;66;0,66;68;42;0;1,71;0;N/A;N/A;0;0,03;0;0,46;0
6;Fato bovino, Cozido(a);N/A;94;11,71;4,05;157;1,99;0;N/A;81;15;0,1;66;0,66;68;42;0;1,71;0;N/A;N/A;0;0,03;0;0,46;0
6;Fato bovino, Frito(a);N/A;116,66;11,71;6,61;157;1,99;0;N/A;81;15;0,1;66;0,66;68;42;0;1,71;0;N/A;N/A;0;0,03;0;0,46;0
6;Fato caprino, Cozido(a);N/A;94;11,71;4,05;157;1,99;0;N/A;81;15;0,1;66;0,66;68;42;0;1,71;0;N/A;N/A;0;0,03;0;0,46;0
6;FÌgado bovino, Cru(a);N/A;191;29,08;5,26;396;5,13;0;N/A;6;21;0,36;497;6,54;79;352;14,28;5,3;9428;N/A;N/A;0,19;3,43;1,02;17,53;1,9
6;FÌgado bovino, Cozido(a);N/A;191;29,08;5,26;396;5,13;0;N/A;6;21;0,36;497;6,54;79;352;14,28;5,3;9428;N/A;N/A;0,19;3,43;1,02;17,53;1,9
6;FÌgado bovino, Grelhado(a)/brasa/churrasco;N/A;191;29,08;5,26;396;5,13;0;N/A;6;21;0,36;497;6,54;79;352;14,28;5,3;9428;N/A;N/A;0,19;3,43;1,02;17,53;1,9
6;FÌgado bovino, Assado(a);N/A;191;29,08;5,26;396;5,13;0;N/A;6;21;0,36;497;6,54;79;352;14,28;5,3;9428;N/A;N/A;0,19;3,43;1,02;17,53;1,9
6;FÌgado bovino, Frito(a);N/A;213,66;29,08;7,82;396;5,13;0;N/A;6;21;0,36;497;6,54;79;352;14,28;5,3;9428;N/A;N/A;0,19;3,43;1,02;17,53;1,9
6;FÌgado bovino, Empanado(a)/a milanesa;N/A;229,84;29,54;7,87;396;8,52;0,14;N/A;6,67;21,98;0,39;501,8;6,75;79,09;356,76;14,29;5,33;9428;N/A;N/A;0,23;3,45;1,02;17,79;1,9
6;FÌgado bovino, Refogado(a);N/A;213,66;29,08;7,82;396;5,13;0;N/A;6;21;0,36;497;6,54;79;352;14,28;5,3;9428;N/A;N/A;0,19;3,43;1,02;17,53;1,9
6;FÌgado bovino, Molho vermelho;N/A;157,6;23,53;4,24;316,8;5,18;0,3;N/A;7,4;20;0,31;402,8;5,44;168;347,8;11,45;4,28;7542,4;N/A;N/A;0,16;2,75;0,83;14,22;2,92
6;FÌgado bovino, Ao alho e oleo;N/A;213,66;29,08;7,82;396;5,13;0;N/A;6;21;0,36;497;6,54;79;352;14,28;5,3;9428;N/A;N/A;0,19;3,43;1,02;17,53;1,9
6;FÌgado bovino, Ensopado;N/A;213,66;29,08;7,82;396;5,13;0;N/A;6;21;0,36;497;6,54;79;352;14,28;5,3;9428;N/A;N/A;0,19;3,43;1,02;17,53;1,9
6;Cupim, Grelhado(a)/brasa/churrasco;N/A;330,1;28,63;23,04;90,8;0;0;N/A;7,62;18,21;0;212,27;2,7;71,59;321,07;0,08;5,29;0;N/A;N/A;0;0,08;0,14;2,16;0
6;Cupim, Assado(a);N/A;330,1;28,63;23,04;90,8;0;0;N/A;7,62;18,21;0;212,27;2,7;71,59;321,07;0,08;5,29;0;N/A;N/A;0;0,08;0,14;2,16;0
6;Cupim, Frito(a);N/A;363,08;26,91;27,63;85,35;0;0;N/A;7,17;17,11;0;199,53;2,54;67,29;301,81;0,08;4,97;0;N/A;N/A;0;0,07;0,13;2,03;0
6;LÌngua bovina, Cozido(a);N/A;284;19,29;22,3;132;0;0;N/A;5;15;0,02;145;2,61;65;184;0,15;4,09;0;N/A;N/A;0,02;0,29;0,16;3,49;1,3
6;LÌngua bovina, Grelhado(a)/brasa/churrasco;N/A;284;19,29;22,3;132;0;0;N/A;5;15;0,02;145;2,61;65;184;0,15;4,09;0;N/A;N/A;0,02;0,29;0,16;3,49;1,3
